r1b1kb1r/pp1ppppp/n1p5/6N1/6n1/qP2PQP1/P1PP1P1P/RN2KB1R w KQkq - 0 8	f3f7
r1bqk2r/p1ppp2p/np3n2/4b1p1/Q1P2p2/P4P1P/1P1PK1PR/RNB2BN1 w kq - 2 11	a4c2
rnbqkbn1/p1ppp1pr/1p3p1p/8/1P4PP/N7/P1PPPP2/R1BQKBNR w KQq - 1 5	f1g2
2b1kbnr/1p1ppp2/r1n5/p1p3Np/5PP1/B1PP4/P2NP2P/R1Q1KB1R w KQk - 2 11	g4h5
r1bqkb1r/ppp1pppp/5n1B/n2p4/P7/3P4/1PP1PPPP/RN1QKBNR w KQkq - 3 5	h6f4
rnbqkbnr/1pp1pppp/p7/3p4/P5Q1/4P3/1PPP1PPP/RNB1KBNR b KQkq - 1 3	c8g4
rnbqkbnr/1ppp3p/5pp1/P3p3/2P5/7N/P2PPPPP/RNBQKB1R b KQkq - 0 5	g8e7
rn1q1b1r/1b1k1p1p/2pp2pn/pp2p3/5PN1/3P4/PPPBPKPP/RN1Q1BR1 b - - 5 10	h6g4
rn1qkbr1/ppp1pppp/3p3n/5b2/6P1/P1P2P2/1P1PP2P/RNBQKBNR w KQq - 1 5	g4f5
rn2kbnr/1p1b2pp/p1p1pp2/3p4/P1P4P/1P1P2P1/4PK1R/RNBQ1BN1 w kq - 2 10	f2g2
1nbqk1nr/1ppp1pp1/r3p3/p3b3/P1P3p1/5N1P/1P2PP2/RNBQKB1R w KQk - 0 10	f3e5
r1bqkbn1/ppp1nppr/4p2p/3p4/3P4/1P3PPB/P1P1PK1P/RNBQ2NR w q - 1 7	e2e3
r1bqkb1r/p1pp1pp1/1p2pn2/7p/3n3P/1P2PQP1/P1PPNP2/RNB1KB1R w KQkq - 0 7	e2d4
r1bqkb1r/ppppp1pp/B1n5/P2n1p2/8/2P1P3/1P1P1PPP/RNBQK1NR b KQkq - 0 5	b7a6
1rbqk1nr/ppp1ppbp/8/3pn1p1/PQ2P3/2P4P/1P1P1PP1/RNB1KBNR w KQk - 2 7	d2d4
r1b1kbnr/ppp2ppp/2np1q2/1B2p3/4P3/3Q3N/PPPP1PP1/RNBK3R w kq - 0 8	d3f1
rnb1kbr1/ppqpp1pp/8/2p2p2/P1P2P2/NP4nP/3PP1P1/R1BQKBNR w KQq - 0 8	e2e3
r1bqkb1r/1pppppp1/p1n4p/6B1/3Pn2P/6P1/PPP1PP2/RN1QKBNR w KQkq - 0 6	g5f4
1nbq1knr/rpppppbp/p7/6p1/P6P/2PP1N2/1P2PPP1/RNBQKBR1 w Q - 1 8	h4g5
r1bqkbnr/p1p1pppp/n2p4/1p3P2/7P/P7/1PPPP1P1/RNBQKBNR b KQkq - 0 4	c8f5
rq2kbnr/ppp1ppp1/8/3p3p/1n5P/N2P2PN/P1P1PP2/R1BQKB1R w KQkq - 1 7	f1g2
r1bqkbnr/ppp1pppp/n7/3p4/5P2/6PP/PPPPP3/RNBQKBNR b KQkq - 0 3	e7e5
r1bk1b1r/pp1pppp1/n4n1p/1N1q4/QpB5/2P1PP2/P2P2PP/R1B1K1NR b - - 4 10	d5c4
rnb1kb1r/ppp1npBp/3qp3/3p4/2PP4/1P3P1P/P3P1P1/RN1QKBNR b KQkq - 0 7	d6g3
1nbqkb1r/1ppppppp/r4n2/p7/P1P5/3PPN2/1P1Q1PPP/RNB1KB1R b KQk - 2 6	a6a8
rn1qkbnr/pp2pppp/8/2pp4/3P1P2/4P2b/PPPQ2P1/RNB1KBNR b KQkq - 1 5	h3f5
rnbqkbnr/1ppp1p2/6p1/4p2p/p1B1P2P/1P3N2/P1PP1PPR/RNBQK3 w Qkq - 0 7	f3e5
rnb1kbnr/p2pp3/2p2p1p/1p2P1p1/1q6/2N2P1P/PPPPB1P1/R1BQK1NR w Kkq - 3 10	d2d4
rnb1kb1r/pppqpppp/3p3n/8/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 4	b1c3
rnbqkbnr/pp1p3p/2p5/4pPp1/P2P4/5Q2/1PP2PPP/RNB1KBNR b KQkq - 0 5	g8f6
r1bqkbnr/npp1p3/p2p3p/5pp1/2P5/N2BPN1P/PPQP1PP1/R1B1K2R w KQkq - 1 8	d3f5
rnbqkbnr/1p1pppp1/p1p4p/8/5P1P/N7/PPPPP1P1/R1BQKBNR b KQkq - 0 4	d7d5
r1bqkbnr/pppppp1p/2n3p1/8/8/N2P2P1/PPP1PP1P/R1BQKBNR b KQkq - 1 3	d7d5
rnb1kbnr/N1p1pppp/1pq5/p2p4/6P1/3P1N2/PPP1PP1P/1RBQKB1R w Kkq - 5 8	a7c6
rnbqkb1r/1p1ppppp/2p2n2/8/p1PP1P2/5N2/PP2PKPP/RNBQ1B1R b k - 0 7	f6e4
1nbqk1nr/r1ppbp2/pp2p2p/6p1/PP4P1/2P1PQ1P/3PBP2/RNB1K1NR w KQk - 2 9	d2d4
rn1qkb1r/2pp1ppp/5n2/pp2p3/QPP1bP2/P1N5/3PP1PP/R1B1KBNR w KQkq - 1 8	a4b5
r1bqkbnr/2ppppp1/pp5p/4P3/1P1n4/B2B1P2/P1PP2PP/RN1Q1KNR w kq - 0 8	a3b2
r1bqkbnr/pp1pp1pp/n4p2/2p5/4PPQ1/7P/PPPP2P1/RNB1KBNR w KQkq - 2 5	f1a6
rnbqk2r/2pp1ppp/p6n/1pb5/1P2p3/Q3P3/P1PPBPPP/RNB1K1NR w KQkq - 2 7	b4c5
1rbqkbnr/pp1p1ppp/n3p3/P1p3P1/8/7N/1PPPPP1P/RNBQKB1R b KQk - 0 5	g8e7
rnbqk1nr/1p1p3p/2p2ppb/p3p3/P1P2BPP/1Q1P1N2/1P2PP2/RN2KB1R b KQ - 5 9	e5f4
rnbqkb1r/pppppp1p/6p1/8/1P4nP/5NP1/P1PPPP2/RNBQKB1R b KQkq - 0 4	f8g7
r1bqkbn1/pp1p3r/n1p1pppp/1P6/4P3/2P2PPP/P2P4/RNBQKBNR b KQq - 0 10	c6b5
rnbqk2r/pppp1pbp/4p2n/6p1/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 5	d2d4
rnbqkbnr/p1p1pppp/3p4/1p6/8/P6N/RPPPPPPP/1NBQKB1R b Kkq - 1 3	g7g6
r1b1kb1r/p1p1qp1p/np2p1p1/P2p1n2/5P2/1QP3P1/1P1PP1BP/RNB1K1NR b kq - 3 9	c8b7
rnbqkbn1/pppp1ppr/4p3/6Np/8/N7/PPPPPPPP/R1BQKB1R w KQq - 0 4	g5h7
rnbqk2r/p1pppp1p/5n1b/1p4p1/4P1P1/3P4/PPPB1P1P/RN1QKBNR b KQkq - 0 5	h6g7
rnbk1bnr/pppp1p1p/4pq2/6p1/6PP/1PP5/P2PPP2/RNBQKBNR w KQ - 0 5	h4g5
rnbqkb1r/ppppp1pp/5n2/4Pp2/2P5/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3	f6g8
rnbqk1nr/pB1p1p1p/1pp1p3/8/5Pp1/bPN3P1/P1PPP2P/R1BQ1KNR b kq f3 0 7	c8b7
rnb1kbnr/p1pp1pp1/4p2p/1p2P3/5P1q/5K2/PPPP2PP/RNBQ1BNR b kq - 0 5	b8c6
rnbqkb1r/p4ppp/7n/1p1p4/7P/1N1N4/PPPPPPP1/1RBQKB1R w Kkq - 3 11	d3f4
rnb1kbn1/1p1pqppr/2p4p/p1N1pP2/2PP4/7P/PP1BP1P1/R2QKBNR b KQq - 0 9	e7h4
rnbq2nr/pp1pbkpp/4p3/2pN1p2/8/1N2PQPP/PPPP1P2/R1B1KB1R w KQ - 3 10	d5e7
rnb1kbnr/1P1p1ppp/p3p3/2q5/8/1P3N2/P1P1PPPP/RNBQKB1R b KQkq - 0 6	c8b7
rnbqk1nr/p1p1p1b1/3p3p/1p4p1/P1P2p2/4P2P/1P1PBPPR/RNBQK1N1 w Qkq - 0 8	e2h5
rnbqk1nr/1ppp1p1p/8/p1b1p1p1/5PP1/2N1P2P/PPPP4/R1BQKBNR b KQkq - 0 5	g5f4
1nbqkb1r/2pp1ppp/rp2p2n/p7/7P/2PP4/PP1BPPP1/RN1QKBNR w KQk - 0 6	e2e4
1n1qkb1r/rpp1pp1p/5n2/pN1p2p1/1P2P1b1/P4P2/R1PP2PP/2BQKBNR b Kk - 4 7	d5e4
rnbqkbnr/1ppppp2/8/p5pp/1P1P4/8/P1P1PPPP/RNBQKBNR b KQkq - 0 4	a5b4
rnbqkbnr/3pp1p1/7p/pp3p2/2P5/P3p3/RP1Q1PPP/1NB1KBNR w Kkq - 0 9	d2e3
rnbqk1nr/p2ppp1p/1pp3pb/5Q2/3P4/1PN5/P1P1PPPP/R3KBNR b KQkq - 3 7	g6f5
rnbqk2r/pppp1pbp/4pn2/1B4p1/3P4/4P2P/PPP2PP1/RNBQK1NR w KQkq - 1 5	b1d2
r1bqkbnr/ppppp2p/n7/1N3pp1/8/2P5/PP1PPPPP/R1BQKBNR w KQkq - 0 4	e2e4
rnbqk2r/pppp1pp1/4pn1p/8/P5P1/b2P4/1PPKPP1P/RNBQ1BNR w kq - 0 5	b1a3
rn1qk2r/pbpp1pp1/4p2p/2b5/1p1PnB2/2P1P1Q1/PP3PPP/RN2KBNR w KQkq - 1 10	g3g7
r3kbnr/p5pp/n1p1b3/1p1Ppp2/P6P/5P1N/1PPPB2P/RNBQ1RK1 b kq - 0 9	e6d5
r1b1kbnr/p2ppppp/1q6/1pp4P/Pn6/N4N2/1PPPPPP1/R1BQKB1R b KQkq - 0 6	a7a6
rnb1kb1r/1pp2ppp/4pq1n/p1PQ4/6P1/8/PP1PPP1P/RNB1KBNR w KQkq - 1 8	d5g2
rnbqkbn1/pppp2pr/4pp1p/8/7P/2PP4/PPQ1PPP1/RNB1KBNR w KQq - 1 5	d3d4
rnbqkbnr/3p1ppp/4p3/p1p5/3P4/P2pPP1P/1P2Q1P1/RNB2KNR b kq - 0 9	c8a6
rn1qkb2/p1pp1p1r/4pnpp/1p6/1PP1bP2/B2PP3/P2QK1PP/RN3BNR w q - 0 9	d3e4
2rqk2r/p1pp2pp/b1n4n/1pb1P3/4p1P1/PP2P3/2PP3P/1RBQKBNR w Kk - 1 10	d2d4
rnb1kbnr/pp2p1p1/2pq4/3p1p1p/2P2P2/P7/NP1PP1PP/R1BQKBNR w KQkq - 1 7	e2e3
1rbqkbnr/pp5p/n1ppp1p1/2P1N3/Q4pP1/N2P4/PP2PP1P/R1B1KB1R w KQk - 0 9	c5d6
2bqkbnr/1pp1p1p1/r7/p2pnpNp/P2P4/N7/RPPBPPPP/3QKB1R b Kk - 9 10	e5g6
rnbqk1nr/2pp1pp1/p7/1pb1p1Np/8/N5P1/PPPPPP1P/1RBQKB1R w Kkq - 0 6	f1g2
1nbqkbnr/2pppp2/5r2/pp4pp/7P/1PP2N2/P2PPPP1/RNBQKB1R w Qk - 0 8	h4g5
rn1qkbnr/ppp1pp1p/4b1p1/3p4/P6N/2P5/1P1PPPPP/RNBQKB1R w KQkq - 1 5	d2d4
rn3b1r/pbqknppN/1pppp2p/8/8/2P2PP1/PP1PP2P/1RBQKBNR w K - 5 11	h7f8
rnb1kbnr/pppp1ppp/8/1B2p3/4P3/q7/PPPP1PPP/RNBQK1NR w KQkq - 4 4	b2a3
rn1q1b1r/1pp1kppp/5n2/p2pp3/1P3Pb1/2P4N/P1NPP1PP/R1BQKB1R w KQ - 2 7	f4e5
rnb1kbnr/p2p1ppp/2p1p3/1p6/N2PP3/5PP1/PPP4P/R1BQKBqR b KQkq - 0 6	g1h1
rnbqkbnr/1pp1p2p/p2p1pp1/2B5/3P1P2/1P6/P1P1P1PP/RN1QKBNR b KQkq - 1 5	d6c5
1rbq1k1r/1pppppbp/p1n5/2B3p1/P2P2P1/2P4P/2P1PPB1/RN1QK1NR b KQ - 2 10	h7h5
r1b1kb1r/p1p1q1pp/2n4n/1p1pPp2/4P3/P2B3P/1PPP2PN/RNBQK2R b KQkq - 1 8	f5e4
rnb1kb1r/1p2pppp/p1pp3n/8/1P1q2PP/1QPP4/P3PP2/R1B1KBNR b KQkq - 0 10	d4d5
r1bqkb1r/pppp1p2/n3p3/2P3pp/3Pn2P/7N/PP2QPP1/RNB1KB1R b KQkq - 0 7	d7d5
r1bqk3/p1pp1ppr/np6/2b1p2p/1P3P2/3P4/P1N1P1PP/R1BQKBNR b KQq - 1 10	a6b4
r1bqkb2/ppp1pppr/n6p/3p3n/1P1P3P/2N2P2/P1P1P1P1/R1BQKBNR b q - 2 7	h5g3
rnb1kb1r/3pppp1/pqp5/4n2p/5P2/4P1K1/PPPP2PP/RNB1Q1NR w kq - 0 9	f4e5
r1bqk1nr/1ppp2b1/p1n1pp2/P5p1/6pN/NPP4P/3PPP2/R1BQKB1R b KQkq - 1 9	h8h4
rnbqkbnr/1pppppp1/p7/8/6Pp/P1P4P/1P1PPP2/RNBQKBNR b KQkq - 0 4	d7d5
1nbqkb1r/1p1pnppp/r7/p1p1P3/1P5P/6P1/P1P1PPB1/RNBQK1NR b KQk - 0 6	a5b4
1nbqkQ2/rp1pp2p/2p2n2/p7/3P4/2N1P3/PPP2PpP/R1B1KBNR b KQ - 0 9	e8f8
rnbqkbnr/pp1pppp1/7p/2p2P2/2P5/8/PP1PP1PP/RNBQKBNR b KQkq - 0 3	d7d6
r3kbnr/1pp1pppp/2nq4/3p4/P1PP4/4P2b/P3NPPP/RNBQKB1R b Qkq - 2 8	h3f5
rnb1kbnr/pp1ppp1p/2p5/q5p1/1P1P4/4B1P1/P1P1PP1P/RN1QKBNR b KQkq - 1 4	a5b4
rnbqkb1r/1ppppp2/5n1p/p2P2p1/6P1/2PQ1P2/PP2P2P/RNB1KBNR b KQkq - 0 7	d7d6
r1bqkb1r/pppppp1p/2n2np1/8/7P/2P4R/PP1PPPP1/RNBQKBN1 w Qkq - 1 4	d2d4
r1bqkb1r/pppppn1p/n4pp1/8/6P1/P4N1P/1PPPPP2/RNBQKB1R w KQkq - 0 6	c2c4
rn1qkbnr/p1p1pppp/b2p4/1p6/4P3/2Q5/PPPP1PPP/RNB1KBNR w KQkq - 2 4	a2a4
rnNq1knr/1ppp4/6p1/p5bp/4Pp2/P4P2/1PPP2PP/1RBQKBNR b - - 0 10	g5h4
r1bqkbnr/1ppp2pp/5p2/2n2p2/1p4P1/8/P1PPPPBP/R1BQK1NR w KQkq - 0 7	g4f5
r1bqkbnr/pppppppp/8/8/2N1P1nP/5QP1/PPPP1P2/R1B1KBNR b KQk - 0 6	g8f6
rn1q1rk1/p2p1p1p/bp2p2n/2p1P1N1/P5P1/2b5/1P1PKP1P/RNBQ3R w - - 0 11	d2d3
rn1qkb1r/1bppppp1/5n1p/pp6/1P4P1/N2P1P2/P1P1P2P/R1BQKBNR w KQkq - 1 6	a3b5
r1bqkbnr/2p1p1p1/1pp2p1p/p3n3/P1P1P3/1P1P4/5PPP/RNB1KBNR w KQkq - 1 8	f1e2
rnbqkbnr/1pppp3/p4p1p/8/2PP4/P6P/1P2P1B1/RNBQK1NR w KQkq - 0 8	e2e4
rnbqkbnr/pp1p1p1p/8/2p1p1B1/3P3N/8/PPP1PPPP/RN1QKB1R b KQkq - 0 4	d8g5
rn1qkb1r/1p2p1pp/p1p2p1n/3p4/3P1Pb1/P7/RPPQP1BP/1NB1K1NR b Kkq - 1 7	e7e5
rnbqkbnr/pp2p1pp/8/2pp1p2/6P1/1P1P3N/P1PBPP1P/RN1QKB1R w KQkq - 0 6	g4f5
r1bqkb2/2pppppr/2n2n1p/pp4B1/8/N2P4/PPPKPPPP/R1Q2BNR w q - 0 7	g5f6
rnbqkbnr/1p1ppp2/pBp3pp/8/1P6/3P4/P1P1PPPP/RNQ1KBNR b KQkq - 1 5	d8b6
rnb1kbnr/ppq1p1p1/5pQp/2pp4/2P3P1/8/PP1PPP1P/RNB1KBNR b KQkq - 1 7	e8d8
rnb1qb1r/ppp1pkpp/5p2/1N1pn3/1P5P/3P1PP1/P1P1P3/R1BQKBNR w - - 1 10	b5c7
1nb1kbnr/1p1ppppp/r1p1P3/p7/5P1N/1P6/P1PQ2PP/RNB1KB1R b KQk - 0 8	d7e6
r1bqkb1r/p1pppppp/1p5n/2n3P1/7P/N7/PPPPPP1R/R1BQKBN1 b Qkq - 4 5	h6f5
rnbqkb1r/pppppp1p/5np1/8/P7/4PN2/1PPP1PPP/RNBQKB1R b KQkq - 1 3	f8g7
r1bq1knr/p1ppp2p/5p1b/1p6/1nP1P1P1/2B2p1P/P2P4/RN1QKBNR w KQ - 0 10	c3b4
rnbqkbnr/1pp1pppp/3p4/8/8/NP5N/PBPPPPPP/R2QKB1R w KQkq - 0 5	c2c4
rnbqkbnr/p1p1p1pp/1p3p2/3p4/6P1/P6P/1PPPPP2/RNBQKBNR w KQkq - 0 4	f1g2
rnbqkbnr/p1pppp2/6pp/1p6/7N/2P5/PP1PPPPP/RNBQKBR1 b Qkq - 1 4	e7e5
r3kbn1/pb1pp1p1/nP3p1r/q7/2P1P2p/3P1P2/P1QN2PP/R1B1KBNR w KQq - 0 11	g1e2
rnbqkb1r/pppppp2/5np1/7p/7P/P7/RPPPPPP1/1NBQKBNR w Kkq - 0 4	c2c4
rnb3nr/p1qpbN2/4kppp/1pp5/1P1P4/7P/P1PBPPPR/RN1QKB2 w Q - 5 11	f7h8
rn2kbnr/2pqpppp/1p2b3/p5N1/3p4/N2P4/PPP1PPPP/1RBQKB1R w Kkq - 0 8	g5e6
rnb1kbnr/ppp3pp/3pp3/5p2/6q1/N3PP1B/PPPP1K1P/R1BQ2NR w kq - 0 8	f3g4
1nbqkbnr/r1pp2p1/pp2p2p/5p2/PP5P/2N5/2PPPPP1/R1BQKBNR w KQk - 0 7	c1a3
rnbqkb2/p1p2prp/1p1ppn2/4P1p1/2P3P1/P4P2/RP1P3P/1NBQKBNR w Kq - 1 8	e5f6
rnbqkb1r/pppp1ppp/8/4pn2/3P4/P6P/1PP1PPP1/RNBQKBNR w KQkq - 0 4	d4e5
rnb1kbnr/ppq1pppp/8/2pp4/6P1/2N4P/PPPPPP2/R1BQKBNR w KQkq - 1 4	c3d5
rnbqkbnr/1ppp4/p4p2/4p1pp/P4P1P/1P2P2R/R1PPQ1P1/1NB1KBN1 b kq - 1 8	g5f4
rnbqkb1r/1p1ppp1p/p1p4n/6p1/1PPP3P/P7/1B2PPP1/RN1QKBNR w KQkq - 0 8	h4g5
rnbqkbnr/ppppp2p/5p2/6p1/P6P/8/1PPPPPP1/RNBQKBNR b KQkq - 0 3	g5g4
rnbqk1nr/ppppbp1p/6p1/4p3/1P5P/7N/P1PPPPP1/RNBQKB1R w KQkq - 2 5	c1b2
1rbqkb1r/p1ppp2p/np6/6pn/3P1N2/1PP2PP1/P2NP2P/R1BQKB1R w KQk - 1 9	f4h5
r1b1k1nr/pppp1p1p/2nb4/4p1p1/PPB4q/4P2P/2PP1PPN/RNBQK2R b KQkq - 0 8	h4c4
r1bqkbnr/p1ppp2p/2n2pQ1/1p6/8/1PP4N/P2PPPPP/RNB1KB1R b KQkq - 0 5	h7g6
rnbqk1nr/pppp1p2/7b/P3p1p1/2PP1P1p/4B3/1P2P1PP/RN1QKBNR b KQkq - 2 6	g5f4
r1bq1bn1/1pppk1p1/p1n2p1r/4p2Q/8/BPPPP3/P2K1PPP/RN3BNR b - - 2 9	d7d6
rnbqkbr1/p2pppp1/5n1p/1p6/1Pp4P/2P2P2/P1QPP1P1/RNB1KBNR w KQq - 0 7	a2a4
rnbqk1n1/ppp2pp1/3bp2r/2Pp3p/5P2/N3P1P1/PP1P3P/R1BQKBNR w KQq - 1 8	c5d6
rnbq1bnr/1pp1kp1p/p3p1p1/1B1p4/P3P3/5N1P/1PPP1PP1/RNBQKR2 b Q - 1 6	a6b5
rnb1kb1r/1p3p1p/pqppp2n/1P4p1/P7/2PP1PPP/3NP2R/R1BQKBN1 b Qkq - 0 10	b6g1
rnbqkb1r/1pp2p1p/p2pn3/4N1p1/3P2PP/P1P5/1P1NPPB1/R1BQK2R b KQkq - 4 9	d6e5
r2qkbnr/ppp1pppp/2n1b3/8/1P1pPP2/3P3P/P1P3P1/RNBQKBNR b KQkq - 0 5	c6b4
rn1qkb1r/pbpp1p1p/1p2pnp1/3QN3/3P2P1/3BP3/1PP2P1P/R1B1K1NR b KQkq - 2 10	b7d5
r1bqkb1r/p1pppppp/8/1p2n3/1P2n3/PR2P3/2PP1PPP/2BQKBNR b Kkq - 2 7	e4d6
rnb1k1nr/ppppq1pp/4p3/2b2p2/P1P5/4P1P1/1P1PKP1P/RNBQ1BNR b kq - 1 5	e6e5
rnb2bnr/3qpk1p/2pp2p1/pp3p2/6P1/1PPPPQ2/PB3P1P/RN1K1BNR w - - 1 10	f1h3
1nbqkbnr/r1pppppp/pp6/8/8/P1P1P2N/1P1P1PPP/RNBQKB1R b KQk - 0 4	d7d5
rnbqkbnr/1pppppp1/8/p5Np/3P4/8/PPP1PPPP/RNBQKB1R b KQkq - 1 3	d7d5
rnbqkbnr/1p1ppppp/8/p1p5/3P4/2N2P2/PPP1P1PP/R1BQKBNR b KQkq - 0 3	c5d4
rnq2bnr/p1pkp1p1/b2p3p/5p2/1pP3P1/N4P2/PP1PPK1P/R1BQ1BNR b - - 2 9	b4a3
rnbqkbnr/1pp3pp/p2p4/P4p2/2PPp3/R7/1P2PPPP/1NBQKBNR w Kkq - 0 6	d4d5
1nbqkbnr/r1ppp1pp/5p2/pp6/1P4P1/B1P2N2/P2PPP1P/RN1QKB1R b KQk - 1 6	d7d5
rnbqk1nr/1p1pppb1/8/2pB2Bp/1p4P1/P2P4/2P1PP1P/RN1QK1NR w KQkq - 0 9	a1a2
rn2kbnr/1pp5/p2ppq1p/5pp1/3P1Pb1/1N6/PPP1P1PP/1RBQKBNR w Kkq - 2 9	h2h3
rnb2bnr/2pk1ppp/p2p4/1p2p1q1/PP2P2P/B7/R1PP1PP1/1N1QKBNR w K - 2 7	h4g5
rn2kb1r/pp1qpp1p/5np1/2p5/NP1pPP2/3B3N/P1PP2PP/R1BQK2R w KQkq - 0 8	a4c5
rnbqkb1r/3pppp1/1p3n2/p5Qp/2p5/PPP4N/3PPPPP/RNB1KB1R b KQkq - 1 7	c4b3
r1bqkbnr/pp1ppp1p/n7/2p3p1/1P3P2/P7/2PPP1PP/RNBQKBNR b KQkq - 0 6	f8g7
r1bqkbnr/pp1pppp1/n1p5/7p/6P1/3P3N/PPP1PP1P/RNBQKB1R w KQkq - 0 4	g4h5
rnbqkbnr/2ppp3/p4p2/p6p/6pQ/4P1P1/PPPPNP1P/RNB2RK1 b kq - 1 9	d7d6
rn1qkb1r/p1p1pppp/b6n/P2p4/1p1P4/1P6/2P1PPPP/RNBQKBNR w Kkq - 0 7	c1h6
2bqkb1r/prpppn1p/2n2p2/1p6/3PP1p1/N3BN1P/PPP1KPP1/1R2QBR1 b k - 5 10	g4f3
r1bqkbnr/1pppp1pp/n4p2/p7/3P4/4P2N/PPP2PPP/RNBQKB1R w KQkq - 1 4	b1c3
r1b1kbnr/pppp2pp/8/3Bppq1/P2n4/4P1P1/1PPP1P1P/RNBQK1NR b KQkq - 2 6	d4c6
rnbqkb1r/p1p1pppp/1p5n/3p4/P7/2P4N/RP1PPPPP/1NBQKB1R b Kkq - 2 4	c8h3
rnbqk2r/pp1p1n1Q/B1pb1p2/4p1p1/4PP2/1P5P/P1PP2P1/RNB1K1NR w KQkq - 0 8	h7g6
rnb1kbn1/1p1p1pp1/p3r3/q1p1p2P/Q1PP4/N7/PP1BPP1P/R3KBNR b KQq - 2 9	a5a4
rnbqkb1r/1p1ppppp/7n/p1p5/P4P2/N5P1/1PPPP2P/R1BQKBNR b KQkq - 0 4	d7d5
r1b1kbn1/p2pppp1/2Pr4/qp1nP1Np/8/1PN2P2/P1P3PP/R1BQKB1R w KQq - 1 11	d1d2
rnb1kbnr/pp1pp1pp/6q1/5pNP/5P2/3p3N/PPP1P1P1/R1BQKB1R b KQkq - 5 8	g6b6
rnb1kbnr/pp1p1ppp/2p1p3/8/5P2/1QP3PP/qP1PP3/RNB1KBNR b KQkq - 1 5	a2b3
r1bqkbr1/pppppppp/2n2n2/8/PP3P2/8/2PPP1PP/RNBQKBNR w KQq - 1 4	b4b5
rnbqkb1r/p1pppppp/5n2/8/1p4Q1/4P1P1/PPPP1P1P/RNB1KBNR w KQkq - 0 4	g4b4
1rbqkb1r/pp4pp/n1p4n/2Bpp3/P2N1p1P/1P6/2PPPPP1/RN1QKB1R b KQk - 1 10	f8c5
rnbqkb1r/pp3ppp/2p1p2n/3p4/5P2/N1P3P1/PPQPP2P/R1B1KBNR b KQkq - 0 5	b7b5
rnbqkbnr/p1pppp2/6pp/8/1pP3P1/N6P/PP1PPP2/R1BQKBNR w KQkq - 0 5	f1g2
r1bq1bnr/2pppk1p/1pn2pp1/p7/3P1P2/P2BP3/RPP3PP/1NBQK1NR w K - 0 7	d4d5
rnb1kb1r/p2qpp1p/1p3np1/2pp4/8/1QP1P1P1/PP1P1P1P/RNB1KBNR w kq - 2 7	f1b5
rn1qkbnr/pppbpp1p/3p2p1/8/7P/BPNP4/P1P1PPP1/R2QKBNR b KQkq - 4 5	f8g7
rn1q1bnr/pbpppkpp/8/5p2/2p1P2P/5N2/PP1P1PP1/RNBQKB1R w KQ - 1 6	f1c4
rnbqkb1r/1p2p3/3p1npp/p1pPNp2/PP6/N5P1/2P1PP1P/R1BQKB1R b KQkq - 2 9	d6e5
rnbqkb1r/1ppppp2/5n2/p5pp/6P1/2N2P1N/PPPPP2P/R1BQKBR1 w Qkq - 2 6	h3g5
rnbqkbnr/1B1p1p2/4p2p/ppp3p1/3P3P/3Q2P1/PPP1PP2/RNB1K1NR b KQkq - 1 8	c8b7
rnbqkbnr/1pppppp1/7p/p7/P7/N6P/1PPPPPP1/R1BQKBNR b KQkq - 1 3	e7e5
rn1qkbnr/pbp1pppp/1p1p4/6P1/8/2P1P3/PP1P1P1P/RNBQKBNR b KQkq - 0 4	b7h1
rnb1kb1r/pp1p1ppp/2q2n2/2p1p3/P1Q5/2P5/1P1PPPPP/RNB1KBNR w KQkq - 1 6	d2d3
rnqk1b1r/p1ppn1pp/bp3p2/1B2p2Q/7P/4P3/PPPP1PPN/RNB2K1R w - - 6 8	b5a6
rnbqkb1r/p3pppp/2pn4/1B1p4/3P4/N3PP1N/PPP3PP/R1BQK2R w KQkq - 1 7	b5a4
1nbqkb1r/3ppppp/4Bn2/1pp5/rp1P1P2/6P1/P1P1P2P/RNBQK1NR w KQk - 2 7	e6b3
r1b1kbnr/1p1ppp1p/1qn3p1/p7/2p1PP2/3B3K/PPPPQ1PP/RNB3NR b kq - 2 8	d7d5
rnbqkbnr/2pppp2/6pp/pp6/3P4/1PP3P1/P3PPBP/RNBQK1NR b KQkq - 1 5	c7c6
rnbqkb1r/1p1pp2p/p1p2pp1/5n2/P4P2/R1N2K1N/1PPPP1PP/2BQ1B1R b kq - 1 7	d7d5
rnbqkb2/3ppp1r/p4np1/1pp4p/3P4/3KB3/PPPNPPPP/R2Q1BNR w q - 4 8	d2f3
r3kbnr/p1pnp2p/1p2bpp1/3p1P2/1q1P3P/2N5/PPPKP1P1/1RBQ1BNR w kq - 5 9	f5e6
rnbqk1nr/ppp2pp1/4p3/3pN2p/5PP1/2P5/Pb1PP2P/RNBQKB1R w KQkq - 0 6	d1a4
r1bqkbnr/p1p1p1p1/np5p/3p4/4pPP1/8/PPPP3P/RNBQKBNR b KQkq - 1 7	e7e5
Nnbq2nr/1p1p1k1p/5ppb/p3p3/5PP1/P7/1PPPP1BP/R1BQK1NR b KQ - 1 8	d7d5
r1bqkbnr/1ppn2pp/p2ppp2/1B6/8/4PQ2/PPPP1PPP/RNB1K1NR w KQkq - 0 6	b5e2
